Date,Time,Retrieved_AOD,Truth_AOD,Relative_Difference,Absolute_Difference,Zip_File
20060801,0300Z,2.5956,0.3658580183982849,6.09455545449969,2.229741981601715,ss450-g5nr.leV120.GRASP.example_20060801_0300Z.polarimeter07.20060801_0300z.zip
20060801,0300Z,5.3631,0.4117901027202606,12.023868141977392,4.95130989727974,ss450-g5nr.leV120.GRASP.example_20060801_0300Z.polarimeter07.20060801_0300z.zip
20060801,0300Z,4.9565,0.4114001393318176,11.047881189467223,4.5450998606681825,ss450-g5nr.leV120.GRASP.example_20060801_0300Z.polarimeter07.20060801_0300z.zip
20060801,0300Z,4.6123,0.41088682413101196,10.225232178604395,4.201413175868988,ss450-g5nr.leV120.GRASP.example_20060801_0300Z.polarimeter07.20060801_0300z.zip
20060801,0300Z,3.6479,0.40803804993629456,7.940097622193648,3.2398619500637054,ss450-g5nr.leV120.GRASP.example_20060801_0300Z.polarimeter07.20060801_0300z.zip
20060801,0300Z,3.4142,0.40514233708381653,7.427161734256533,3.0090576629161836,ss450-g5nr.leV120.GRASP.example_20060801_0300Z.polarimeter07.20060801_0300z.zip
20060801,0300Z,3.1272,0.401180624961853,6.794992592918353,2.726019375038147,ss450-g5nr.leV120.GRASP.example_20060801_0300Z.polarimeter07.20060801_0300z.zip
20060801,0300Z,2.6244,0.40263473987579346,5.518066475857465,2.2217652601242066,ss450-g5nr.leV120.GRASP.example_20060801_0300Z.polarimeter07.20060801_0300z.zip
20060801,0300Z,2.5926,0.40416595339775085,5.4146917329489925,2.188434046602249,ss450-g5nr.leV120.GRASP.example_20060801_0300Z.polarimeter07.20060801_0300z.zip
20060801,0300Z,6.0241,0.4169522523880005,13.44793730096988,5.607147747611999,ss450-g5nr.leV120.GRASP.example_20060801_0300Z.polarimeter07.20060801_0300z.zip
20060801,0300Z,5.5462,0.4165882468223572,12.313385680717554,5.129611753177643,ss450-g5nr.leV120.GRASP.example_20060801_0300Z.polarimeter07.20060801_0300z.zip
20060801,0300Z,5.0614,0.4161090850830078,11.163637328395085,4.645290914916992,ss450-g5nr.leV120.GRASP.example_20060801_0300Z.polarimeter07.20060801_0300z.zip
20060801,0300Z,3.8818,0.4132840037345886,8.39257257702356,3.4685159962654115,ss450-g5nr.leV120.GRASP.example_20060801_0300Z.polarimeter07.20060801_0300z.zip
20060801,0300Z,3.6014,0.41061192750930786,7.77081194851156,3.190788072490692,ss450-g5nr.leV120.GRASP.example_20060801_0300Z.polarimeter07.20060801_0300z.zip
20060801,0300Z,3.2722,0.4066130518913269,7.0474544158866355,2.8655869481086733,ss450-g5nr.leV120.GRASP.example_20060801_0300Z.polarimeter07.20060801_0300z.zip
20060801,0300Z,2.6333,0.4078404903411865,5.456690942571848,2.2254595096588137,ss450-g5nr.leV120.GRASP.example_20060801_0300Z.polarimeter07.20060801_0300z.zip
20060801,0300Z,2.597,0.40933045744895935,5.344507115803441,2.1876695425510406,ss450-g5nr.leV120.GRASP.example_20060801_0300Z.polarimeter07.20060801_0300z.zip
20060801,0300Z,5.8004,0.38010090589523315,14.260158315957181,5.420299094104767,ss450-g5nr.leV120.GRASP.example_20060801_0300Z.polarimeter07.20060801_0300z.zip
20060801,0300Z,5.3359,0.3797461688518524,13.051227998251788,4.956153831148147,ss450-g5nr.leV120.GRASP.example_20060801_0300Z.polarimeter07.20060801_0300z.zip
20060801,0300Z,4.9284,0.3792504072189331,11.995107997748148,4.549149592781067,ss450-g5nr.leV120.GRASP.example_20060801_0300Z.polarimeter07.20060801_0300z.zip
20060801,0300Z,3.835,0.3764159381389618,9.188197712776523,3.458584061861038,ss450-g5nr.leV120.GRASP.example_20060801_0300Z.polarimeter07.20060801_0300z.zip
20060801,0300Z,3.5711,0.37369826436042786,8.556105394580355,3.197401735639572,ss450-g5nr.leV120.GRASP.example_20060801_0300Z.polarimeter07.20060801_0300z.zip
20060801,0300Z,3.2386,0.36990973353385925,7.755108899300047,2.8686902664661407,ss450-g5nr.leV120.GRASP.example_20060801_0300Z.polarimeter07.20060801_0300z.zip
20060801,0300Z,2.6409,0.3706509470939636,6.125032380749606,2.270249052906036,ss450-g5nr.leV120.GRASP.example_20060801_0300Z.polarimeter07.20060801_0300z.zip
20060801,0300Z,2.6057,0.3720322847366333,6.003962040134797,2.233667715263367,ss450-g5nr.leV120.GRASP.example_20060801_0300Z.polarimeter07.20060801_0300z.zip
20060801,0300Z,5.8911,0.40887022018432617,13.408239360998666,5.482229779815674,ss450-g5nr.leV120.GRASP.example_20060801_0300Z.polarimeter07.20060801_0300z.zip
20060801,0300Z,5.4062,0.40846991539001465,12.235246455881727,4.9977300846099855,ss450-g5nr.leV120.GRASP.example_20060801_0300Z.polarimeter07.20060801_0300z.zip
20060801,0300Z,5.002,0.4079713821411133,11.260663906739069,4.5940286178588865,ss450-g5nr.leV120.GRASP.example_20060801_0300Z.polarimeter07.20060801_0300z.zip
20060801,0300Z,3.8729,0.4053637981414795,8.554133886046445,3.4675362018585205,ss450-g5nr.leV120.GRASP.example_20060801_0300Z.polarimeter07.20060801_0300z.zip
20060801,0300Z,3.582,0.40264806151390076,7.896106407496854,3.179351938486099,ss450-g5nr.leV120.GRASP.example_20060801_0300Z.polarimeter07.20060801_0300z.zip
20060801,0300Z,3.2717,0.3986906409263611,7.206111867582789,2.873009359073639,ss450-g5nr.leV120.GRASP.example_20060801_0300Z.polarimeter07.20060801_0300z.zip
20060801,0300Z,2.6571,0.3994935154914856,5.651171788686093,2.257606484508514,ss450-g5nr.leV120.GRASP.example_20060801_0300Z.polarimeter07.20060801_0300z.zip
20060801,0300Z,2.621,0.4009067416191101,5.537680033552881,2.22009325838089,ss450-g5nr.leV120.GRASP.example_20060801_0300Z.polarimeter07.20060801_0300z.zip
20060801,0300Z,5.3718,0.42148077487945557,11.745065303479969,4.950319225120545,ss450-g5nr.leV120.GRASP.example_20060801_0300Z.polarimeter07.20060801_0300z.zip
20060801,0300Z,4.969,0.4210650622844696,10.801026599169528,4.547934937715531,ss450-g5nr.leV120.GRASP.example_20060801_0300Z.polarimeter07.20060801_0300z.zip
20060801,0300Z,4.6487,0.4204941391944885,10.055326499687231,4.228205860805511,ss450-g5nr.leV120.GRASP.example_20060801_0300Z.polarimeter07.20060801_0300z.zip
20060801,0300Z,3.6545,0.4172086715698242,7.759405662037831,3.237291328430176,ss450-g5nr.leV120.GRASP.example_20060801_0300Z.polarimeter07.20060801_0300z.zip
20060801,0300Z,3.3748,0.414054274559021,7.150622291230427,2.960745725440979,ss450-g5nr.leV120.GRASP.example_20060801_0300Z.polarimeter07.20060801_0300z.zip
20060801,0300Z,3.138,0.4095710217952728,6.661674857379322,2.728428978204727,ss450-g5nr.leV120.GRASP.example_20060801_0300Z.polarimeter07.20060801_0300z.zip
20060801,0300Z,2.6948,0.4095863997936249,5.579320019799993,2.285213600206375,ss450-g5nr.leV120.GRASP.example_20060801_0300Z.polarimeter07.20060801_0300z.zip
20060801,0300Z,2.661,0.41095107793807983,5.475223312106622,2.25004892206192,ss450-g5nr.leV120.GRASP.example_20060801_0300Z.polarimeter07.20060801_0300z.zip
20060801,1300Z,1.0303,0.5233392715454102,0.9687037759607552,0.5069607284545898,ss450-g5nr.leV120.GRASP.example_20060801_1300Z.polarimeter07.20060801_1300z.zip
20060801,1300Z,1.0217,0.5131542682647705,0.9910191986804968,0.5085457317352295,ss450-g5nr.leV120.GRASP.example_20060801_1300Z.polarimeter07.20060801_1300z.zip
20060801,1300Z,1.0874,0.519196093082428,1.0943917230659197,0.5682039069175719,ss450-g5nr.leV120.GRASP.example_20060801_1300Z.polarimeter07.20060801_1300z.zip
20060801,1300Z,1.079,0.5090667009353638,1.1195650747091404,0.5699332990646362,ss450-g5nr.leV120.GRASP.example_20060801_1300Z.polarimeter07.20060801_1300z.zip
20060809,1400Z,1.1676,0.647092878818512,0.8043777612448011,0.520507121181488,ss450-g5nr.leV120.GRASP.example_20060809_1400Z.polarimeter07.20060809_1400z.zip
20060809,1400Z,1.1629,0.6366214156150818,0.8266743334049577,0.5262785843849183,ss450-g5nr.leV120.GRASP.example_20060809_1400Z.polarimeter07.20060809_1400z.zip
20060809,1400Z,1.2397,0.6495054364204407,0.9086830232434144,0.5901945635795594,ss450-g5nr.leV120.GRASP.example_20060809_1400Z.polarimeter07.20060809_1400z.zip
20060809,1400Z,1.2351,0.638907790184021,0.9331428086739422,0.5961922098159791,ss450-g5nr.leV120.GRASP.example_20060809_1400Z.polarimeter07.20060809_1400z.zip
20060809,1400Z,1.223,0.6440469026565552,0.8989300235051014,0.5789530973434449,ss450-g5nr.leV120.GRASP.example_20060809_1400Z.polarimeter07.20060809_1400z.zip
20060809,1400Z,1.2188,0.633480429649353,0.9239741955006184,0.5853195703506471,ss450-g5nr.leV120.GRASP.example_20060809_1400Z.polarimeter07.20060809_1400z.zip
20060809,1200Z,1.2578,1.8167572021484375,-0.30766753063504193,0.5589572021484375,ss450-g5nr.leV120.GRASP.example_20060809_1200Z.polarimeter07.20060809_1200z.zip
20060809,1200Z,1.1674,1.6933808326721191,-0.31060988911875925,0.5259808326721191,ss450-g5nr.leV120.GRASP.example_20060809_1200Z.polarimeter07.20060809_1200z.zip
20060809,1200Z,1.3662,2.089137077331543,-0.3460457837716189,0.7229370773315429,ss450-g5nr.leV120.GRASP.example_20060809_1200Z.polarimeter07.20060809_1200z.zip
20060809,1200Z,1.26,1.947075605392456,-0.3528756682532458,0.687075605392456,ss450-g5nr.leV120.GRASP.example_20060809_1200Z.polarimeter07.20060809_1200z.zip
20060809,1200Z,1.1451,1.7484822273254395,-0.3450891395381246,0.6033822273254394,ss450-g5nr.leV120.GRASP.example_20060809_1200Z.polarimeter07.20060809_1200z.zip
20060809,1200Z,1.8706,2.5855674743652344,-0.2765224583979427,0.7149674743652343,ss450-g5nr.leV120.GRASP.example_20060809_1200Z.polarimeter07.20060809_1200z.zip
20060809,1200Z,1.7501,2.4103848934173584,-0.2739333851703783,0.6602848934173584,ss450-g5nr.leV120.GRASP.example_20060809_1200Z.polarimeter07.20060809_1200z.zip
20060809,1200Z,1.5891,2.165463447570801,-0.26616170696271074,0.5763634475708008,ss450-g5nr.leV120.GRASP.example_20060809_1200Z.polarimeter07.20060809_1200z.zip
20060809,1200Z,1.718,2.3384077548980713,-0.26531204987605517,0.6204077548980713,ss450-g5nr.leV120.GRASP.example_20060809_1200Z.polarimeter07.20060809_1200z.zip
20060809,1200Z,1.6285,2.1803512573242188,-0.25310199696972874,0.5518512573242187,ss450-g5nr.leV120.GRASP.example_20060809_1200Z.polarimeter07.20060809_1200z.zip
20060809,1200Z,1.4136,1.959373116493225,-0.27854476102541353,0.5457731164932251,ss450-g5nr.leV120.GRASP.example_20060809_1200Z.polarimeter07.20060809_1200z.zip
20060809,1200Z,1.4994,2.1115031242370605,-0.2898897554121445,0.6121031242370605,ss450-g5nr.leV120.GRASP.example_20060809_1200Z.polarimeter07.20060809_1200z.zip
20060809,1200Z,1.3873,1.9691057205200195,-0.2954669799884442,0.5818057205200196,ss450-g5nr.leV120.GRASP.example_20060809_1200Z.polarimeter07.20060809_1200z.zip
20060809,1200Z,1.2528,1.7700276374816895,-0.2922144414748101,0.5172276374816895,ss450-g5nr.leV120.GRASP.example_20060809_1200Z.polarimeter07.20060809_1200z.zip
20060809,1200Z,1.399,1.9754478931427002,-0.29180617476355747,0.5764478931427002,ss450-g5nr.leV120.GRASP.example_20060809_1200Z.polarimeter07.20060809_1200z.zip
20060809,1200Z,1.2958,1.8424949645996094,-0.2967144958892254,0.5466949645996093,ss450-g5nr.leV120.GRASP.example_20060809_1200Z.polarimeter07.20060809_1200z.zip
20060809,1200Z,1.3844,1.9630308151245117,-0.2947639999669644,0.5786308151245116,ss450-g5nr.leV120.GRASP.example_20060809_1200Z.polarimeter07.20060809_1200z.zip
20060809,1200Z,1.2816,1.8310141563415527,-0.3000600265370457,0.5494141563415527,ss450-g5nr.leV120.GRASP.example_20060809_1200Z.polarimeter07.20060809_1200z.zip
20060809,1200Z,1.3736,2.0160367488861084,-0.3186632134761753,0.6424367488861085,ss450-g5nr.leV120.GRASP.example_20060809_1200Z.polarimeter07.20060809_1200z.zip
20060809,1200Z,1.2348,1.8804606199264526,-0.34335237498975407,0.6456606199264527,ss450-g5nr.leV120.GRASP.example_20060809_1200Z.polarimeter07.20060809_1200z.zip
20060809,1200Z,1.1675,1.6909087896347046,-0.30954288773185645,0.5234087896347046,ss450-g5nr.leV120.GRASP.example_20060809_1200Z.polarimeter07.20060809_1200z.zip
20060809,1200Z,1.3664,2.0361568927764893,-0.328931869225074,0.6697568927764892,ss450-g5nr.leV120.GRASP.example_20060809_1200Z.polarimeter07.20060809_1200z.zip
20060809,1200Z,1.2658,1.8993594646453857,-0.33356480247074904,0.6335594646453857,ss450-g5nr.leV120.GRASP.example_20060809_1200Z.polarimeter07.20060809_1200z.zip
20060809,1200Z,1.144,1.7080836296081543,-0.3302435664333127,0.5640836296081544,ss450-g5nr.leV120.GRASP.example_20060809_1200Z.polarimeter07.20060809_1200z.zip
20060809,1200Z,1.3968,1.9784038066864014,-0.29397628771272977,0.5816038066864013,ss450-g5nr.leV120.GRASP.example_20060809_1200Z.polarimeter07.20060809_1200z.zip
20060809,1200Z,1.2938,1.845731258392334,-0.29903121371692876,0.5519312583923339,ss450-g5nr.leV120.GRASP.example_20060809_1200Z.polarimeter07.20060809_1200z.zip
20060809,1200Z,1.1589,1.660212516784668,-0.3019568348728989,0.5013125167846679,ss450-g5nr.leV120.GRASP.example_20060809_1200Z.polarimeter07.20060809_1200z.zip
20060809,1200Z,1.4996,2.050154209136963,-0.2685428279898639,0.5505542091369628,ss450-g5nr.leV120.GRASP.example_20060809_1200Z.polarimeter07.20060809_1200z.zip
20060809,1200Z,1.4109,1.9127745628356934,-0.2623804041453076,0.5018745628356933,ss450-g5nr.leV120.GRASP.example_20060809_1200Z.polarimeter07.20060809_1200z.zip
20060804,0100Z,3.1165,5.839075565338135,-0.4662682534029637,2.722575565338135,ss450-g5nr.leV120.GRASP.example_20060804_0100Z.polarimeter07.20060804_0100z.zip
20060804,0100Z,2.9816,5.490388870239258,-0.4569419269804711,2.508788870239258,ss450-g5nr.leV120.GRASP.example_20060804_0100Z.polarimeter07.20060804_0100z.zip
20060804,0100Z,2.7394,4.999284744262695,-0.452041613924111,2.2598847442626955,ss450-g5nr.leV120.GRASP.example_20060804_0100Z.polarimeter07.20060804_0100z.zip
20060804,0100Z,1.9817,3.3360891342163086,-0.40598109934328014,1.3543891342163086,ss450-g5nr.leV120.GRASP.example_20060804_0100Z.polarimeter07.20060804_0100z.zip
20060804,0100Z,1.5153,2.460594415664673,-0.3841731939431892,0.9452944156646728,ss450-g5nr.leV120.GRASP.example_20060804_0100Z.polarimeter07.20060804_0100z.zip
20060804,0100Z,1.0024,1.5681015253067017,-0.3607556756862776,0.5657015253067017,ss450-g5nr.leV120.GRASP.example_20060804_0100Z.polarimeter07.20060804_0100z.zip
20060804,1600Z,0.94548,0.3539099395275116,1.671527115803149,0.5915700604724884,ss450-g5nr.leV120.GRASP.example_20060804_1600Z.polarimeter07.20060804_1600z.zip
20060804,1600Z,0.95407,0.3502747714519501,1.7237759546461575,0.6037952285480499,ss450-g5nr.leV120.GRASP.example_20060804_1600Z.polarimeter07.20060804_1600z.zip
20060804,1600Z,0.95562,0.3496956527233124,1.7327191303579332,0.6059243472766876,ss450-g5nr.leV120.GRASP.example_20060804_1600Z.polarimeter07.20060804_1600z.zip
20060804,1600Z,0.97678,0.3506336212158203,1.7857568153704722,0.6261463787841797,ss450-g5nr.leV120.GRASP.example_20060804_1600Z.polarimeter07.20060804_1600z.zip
20060804,1600Z,1.0056,0.3500165343284607,1.8730071335896668,0.6555834656715394,ss450-g5nr.leV120.GRASP.example_20060804_1600Z.polarimeter07.20060804_1600z.zip
20060804,1600Z,1.041,0.3539673089981079,1.9409495553318583,0.687032691001892,ss450-g5nr.leV120.GRASP.example_20060804_1600Z.polarimeter07.20060804_1600z.zip
20060804,1600Z,1.1046,0.345536470413208,2.1967681983874807,0.759063529586792,ss450-g5nr.leV120.GRASP.example_20060804_1600Z.polarimeter07.20060804_1600z.zip
20060804,1600Z,1.0977,0.33920297026634216,2.236115530291748,0.7584970297336577,ss450-g5nr.leV120.GRASP.example_20060804_1600Z.polarimeter07.20060804_1600z.zip
20060804,1600Z,0.86452,0.3614709973335266,1.3916718253395963,0.5030490026664733,ss450-g5nr.leV120.GRASP.example_20060804_1600Z.polarimeter07.20060804_1600z.zip
20060804,1600Z,0.86287,0.35486164689064026,1.4315673659315333,0.5080083531093598,ss450-g5nr.leV120.GRASP.example_20060804_1600Z.polarimeter07.20060804_1600z.zip
20060804,1600Z,0.8914,0.37221115827560425,1.394877155563299,0.5191888417243957,ss450-g5nr.leV120.GRASP.example_20060804_1600Z.polarimeter07.20060804_1600z.zip
20060804,1600Z,0.88969,0.3654291331768036,1.4346444200154838,0.5242608668231964,ss450-g5nr.leV120.GRASP.example_20060804_1600Z.polarimeter07.20060804_1600z.zip
20060804,1600Z,0.93146,0.3776547312736511,1.466432756869284,0.5538052687263488,ss450-g5nr.leV120.GRASP.example_20060804_1600Z.polarimeter07.20060804_1600z.zip
20060804,1600Z,0.9301,0.37072378396987915,1.5088759885866116,0.5593762160301209,ss450-g5nr.leV120.GRASP.example_20060804_1600Z.polarimeter07.20060804_1600z.zip
20060804,1600Z,0.89528,0.38897383213043213,1.3016458333366534,0.5063061678695678,ss450-g5nr.leV120.GRASP.example_20060804_1600Z.polarimeter07.20060804_1600z.zip
20060804,1600Z,0.98337,0.37953972816467285,1.5909540610023838,0.6038302718353271,ss450-g5nr.leV120.GRASP.example_20060804_1600Z.polarimeter07.20060804_1600z.zip
20060804,1600Z,0.98284,0.37249866127967834,1.6385061267698544,0.6103413387203217,ss450-g5nr.leV120.GRASP.example_20060804_1600Z.polarimeter07.20060804_1600z.zip
20060804,1600Z,0.95178,0.37991392612457275,1.5052516755806258,0.5718660738754272,ss450-g5nr.leV120.GRASP.example_20060804_1600Z.polarimeter07.20060804_1600z.zip
20060804,1600Z,0.95125,0.3728739619255066,1.5511301327874496,0.5783760380744934,ss450-g5nr.leV120.GRASP.example_20060804_1600Z.polarimeter07.20060804_1600z.zip
20060804,1600Z,0.95294,0.38334211707115173,1.485873473232595,0.5695978829288483,ss450-g5nr.leV120.GRASP.example_20060804_1600Z.polarimeter07.20060804_1600z.zip
20060804,1600Z,0.95162,0.37622663378715515,1.529379673152979,0.5753933662128449,ss450-g5nr.leV120.GRASP.example_20060804_1600Z.polarimeter07.20060804_1600z.zip
20060804,1600Z,0.91866,0.38837745785713196,1.3653793015400424,0.5302825421428681,ss450-g5nr.leV120.GRASP.example_20060804_1600Z.polarimeter07.20060804_1600z.zip
20060804,1600Z,0.91675,0.3811878561973572,1.4049821763612518,0.5355621438026428,ss450-g5nr.leV120.GRASP.example_20060804_1600Z.polarimeter07.20060804_1600z.zip
20060804,1600Z,1.0148,0.4678017199039459,1.169295145405557,0.546998280096054,ss450-g5nr.leV120.GRASP.example_20060804_1600Z.polarimeter07.20060804_1600z.zip
20060804,1600Z,1.0131,0.45954596996307373,1.2045672603361233,0.5535540300369262,ss450-g5nr.leV120.GRASP.example_20060804_1600Z.polarimeter07.20060804_1600z.zip
20060804,1400Z,1.0918,0.520393431186676,1.098028019897024,0.5714065688133241,ss450-g5nr.leV120.GRASP.example_20060804_1400Z.polarimeter07.20060804_1400z.zip
20060804,1400Z,1.0872,0.5109702944755554,1.1277166437157944,0.5762297055244445,ss450-g5nr.leV120.GRASP.example_20060804_1400Z.polarimeter07.20060804_1400z.zip
20060804,1400Z,1.1628,0.5849450826644897,0.9878789213909057,0.5778549173355103,ss450-g5nr.leV120.GRASP.example_20060804_1400Z.polarimeter07.20060804_1400z.zip
20060804,1400Z,1.1581,0.5748291015625,1.0146857506901676,0.5832708984374999,ss450-g5nr.leV120.GRASP.example_20060804_1400Z.polarimeter07.20060804_1400z.zip
20060813,0800Z,1.43,0.48050516843795776,1.9760345859518882,0.9494948315620422,ss450-g5nr.leV120.GRASP.example_20060813_0800Z.polarimeter07.20060813_0800z.zip
20060813,0800Z,1.4307,0.4730135202407837,2.0246492727559118,0.9576864797592164,ss450-g5nr.leV120.GRASP.example_20060813_0800Z.polarimeter07.20060813_0800z.zip
20060813,0800Z,1.42,0.4649362564086914,2.054182117283153,0.9550637435913085,ss450-g5nr.leV120.GRASP.example_20060813_0800Z.polarimeter07.20060813_0800z.zip
20060813,0800Z,1.3896,0.43270328640937805,2.211438516058109,0.9568967135906219,ss450-g5nr.leV120.GRASP.example_20060813_0800Z.polarimeter07.20060813_0800z.zip
20060813,0800Z,1.3953,0.4104236364364624,2.3996580024357494,0.9848763635635376,ss450-g5nr.leV120.GRASP.example_20060813_0800Z.polarimeter07.20060813_0800z.zip
20060813,0800Z,1.404,0.38701730966567993,2.6277447156377263,1.01698269033432,ss450-g5nr.leV120.GRASP.example_20060813_0800Z.polarimeter07.20060813_0800z.zip
20060813,0800Z,1.5037,0.34743377566337585,3.3280190509080376,1.1562662243366242,ss450-g5nr.leV120.GRASP.example_20060813_0800Z.polarimeter07.20060813_0800z.zip
20060813,0800Z,1.5108,0.3420402705669403,3.417023754237509,1.1687597294330596,ss450-g5nr.leV120.GRASP.example_20060813_0800Z.polarimeter07.20060813_0800z.zip
20060813,1300Z,1.0948,1.6047286987304688,-0.31776629852378346,0.5099286987304688,ss450-g5nr.leV120.GRASP.example_20060813_1300Z.polarimeter07.20060813_1300z.zip
20060813,1300Z,1.0988,1.6456429958343506,-0.33229746501433505,0.5468429958343506,ss450-g5nr.leV120.GRASP.example_20060813_1300Z.polarimeter07.20060813_1300z.zip
20060813,1300Z,1.1534,1.68913996219635,-0.3171673006301619,0.5357399621963501,ss450-g5nr.leV120.GRASP.example_20060813_1300Z.polarimeter07.20060813_1300z.zip
20060813,1300Z,1.1973,1.7308987379074097,-0.3082784256648717,0.5335987379074096,ss450-g5nr.leV120.GRASP.example_20060813_1300Z.polarimeter07.20060813_1300z.zip
20060813,1300Z,1.1819,1.7511398792266846,-0.32506819471101583,0.5692398792266846,ss450-g5nr.leV120.GRASP.example_20060813_1300Z.polarimeter07.20060813_1300z.zip
20060813,1300Z,1.1042,1.6329164505004883,-0.32378659075817184,0.5287164505004882,ss450-g5nr.leV120.GRASP.example_20060813_1300Z.polarimeter07.20060813_1300z.zip
20060813,1300Z,1.2346,1.7681105136871338,-0.30174047920487523,0.5335105136871339,ss450-g5nr.leV120.GRASP.example_20060813_1300Z.polarimeter07.20060813_1300z.zip
20060813,1300Z,1.209,1.7919096946716309,-0.3253008209090858,0.5829096946716308,ss450-g5nr.leV120.GRASP.example_20060813_1300Z.polarimeter07.20060813_1300z.zip
20060813,1300Z,1.1101,1.6710302829742432,-0.3356793043725403,0.5609302829742431,ss450-g5nr.leV120.GRASP.example_20060813_1300Z.polarimeter07.20060813_1300z.zip
20060813,1300Z,1.2266,1.8313933610916138,-0.3302367333750314,0.6047933610916139,ss450-g5nr.leV120.GRASP.example_20060813_1300Z.polarimeter07.20060813_1300z.zip
20060813,1300Z,1.1394,1.7080259323120117,-0.3329141095312941,0.5686259323120118,ss450-g5nr.leV120.GRASP.example_20060813_1300Z.polarimeter07.20060813_1300z.zip
20060813,1300Z,1.3176,1.9281965494155884,-0.3166671725455853,0.6105965494155883,ss450-g5nr.leV120.GRASP.example_20060813_1300Z.polarimeter07.20060813_1300z.zip
20060813,1300Z,1.216,1.7984929084777832,-0.32387834599292153,0.5824929084777832,ss450-g5nr.leV120.GRASP.example_20060813_1300Z.polarimeter07.20060813_1300z.zip
20060813,1300Z,1.0972,1.6170971393585205,-0.32150025295620543,0.5198971393585206,ss450-g5nr.leV120.GRASP.example_20060813_1300Z.polarimeter07.20060813_1300z.zip
20060813,1300Z,1.1554,1.9675822257995605,-0.4127818472590219,0.8121822257995606,ss450-g5nr.leV120.GRASP.example_20060813_1300Z.polarimeter07.20060813_1300z.zip
20060813,1300Z,1.1395,1.8353025913238525,-0.37912145638172484,0.6958025913238526,ss450-g5nr.leV120.GRASP.example_20060813_1300Z.polarimeter07.20060813_1300z.zip
20060813,1300Z,0.95965,1.6502940654754639,-0.418497575628428,0.6906440654754639,ss450-g5nr.leV120.GRASP.example_20060813_1300Z.polarimeter07.20060813_1300z.zip
20060813,1300Z,1.4057,2.0009758472442627,-0.2974927698722974,0.5952758472442627,ss450-g5nr.leV120.GRASP.example_20060813_1300Z.polarimeter07.20060813_1300z.zip
20060813,1300Z,1.3099,1.8663334846496582,-0.29814258235532326,0.5564334846496581,ss450-g5nr.leV120.GRASP.example_20060813_1300Z.polarimeter07.20060813_1300z.zip
20060813,1300Z,1.169,1.6780245304107666,-0.30334749056747196,0.5090245304107666,ss450-g5nr.leV120.GRASP.example_20060813_1300Z.polarimeter07.20060813_1300z.zip
20060813,1300Z,1.4959,2.0909857749938965,-0.2845958026642403,0.5950857749938965,ss450-g5nr.leV120.GRASP.example_20060813_1300Z.polarimeter07.20060813_1300z.zip
20060813,1300Z,1.3871,1.9500445127487183,-0.2886829039380287,0.5629445127487183,ss450-g5nr.leV120.GRASP.example_20060813_1300Z.polarimeter07.20060813_1300z.zip
20060813,1300Z,1.2381,1.7529308795928955,-0.2936971934184085,0.5148308795928955,ss450-g5nr.leV120.GRASP.example_20060813_1300Z.polarimeter07.20060813_1300z.zip
20060813,1300Z,1.5018,2.1531190872192383,-0.30250026163690713,0.6513190872192383,ss450-g5nr.leV120.GRASP.example_20060813_1300Z.polarimeter07.20060813_1300z.zip
20060813,1300Z,1.3936,2.0081262588500977,-0.3060197316487413,0.6145262588500977,ss450-g5nr.leV120.GRASP.example_20060813_1300Z.polarimeter07.20060813_1300z.zip
20060813,1300Z,1.2542,1.8053340911865234,-0.30528094155929913,0.5511340911865235,ss450-g5nr.leV120.GRASP.example_20060813_1300Z.polarimeter07.20060813_1300z.zip
20060813,1300Z,1.4847,2.192661762237549,-0.32287778007087337,0.7079617622375489,ss450-g5nr.leV120.GRASP.example_20060813_1300Z.polarimeter07.20060813_1300z.zip
20060813,1300Z,1.3748,2.044908046722412,-0.32769593126520496,0.6701080467224121,ss450-g5nr.leV120.GRASP.example_20060813_1300Z.polarimeter07.20060813_1300z.zip
20060813,1300Z,1.2459,1.8382577896118164,-0.3222386941370743,0.5923577896118164,ss450-g5nr.leV120.GRASP.example_20060813_1300Z.polarimeter07.20060813_1300z.zip
20060813,1300Z,1.5569,2.245107412338257,-0.30653651961422007,0.6882074123382569,ss450-g5nr.leV120.GRASP.example_20060813_1300Z.polarimeter07.20060813_1300z.zip
20060813,1300Z,1.4441,2.093679666519165,-0.31025742710637294,0.6495796665191651,ss450-g5nr.leV120.GRASP.example_20060813_1300Z.polarimeter07.20060813_1300z.zip
20060813,1300Z,1.2995,1.8818960189819336,-0.3094730065357158,0.5823960189819335,ss450-g5nr.leV120.GRASP.example_20060813_1300Z.polarimeter07.20060813_1300z.zip
20060813,1300Z,1.5841,2.3405160903930664,-0.323183460903289,0.7564160903930663,ss450-g5nr.leV120.GRASP.example_20060813_1300Z.polarimeter07.20060813_1300z.zip
20060813,1300Z,1.4614,2.1825900077819824,-0.3304285299623811,0.7211900077819824,ss450-g5nr.leV120.GRASP.example_20060813_1300Z.polarimeter07.20060813_1300z.zip
20060813,1300Z,1.3252,1.9617154598236084,-0.32446879930325984,0.6365154598236085,ss450-g5nr.leV120.GRASP.example_20060813_1300Z.polarimeter07.20060813_1300z.zip
20060813,1300Z,1.6597,2.443992853164673,-0.32090636114140403,0.7842928531646729,ss450-g5nr.leV120.GRASP.example_20060813_1300Z.polarimeter07.20060813_1300z.zip
